     #Energy        Mo_s        Mo_p        Mo_d        Nb_s        Nb_p        Nb_d         O_s         O_p
   -57.73958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.71658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.69358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.67058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.64758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.62358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.60058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.57758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.55458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.53158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.50758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.48458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.46158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.43858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.41558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.39158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.36858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.34558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.32258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.29958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.27558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.25258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.22958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.20658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.18358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.15958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.13658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.11358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.09058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.06758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.04358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.02058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.99758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.97458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.95158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.92858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.90458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.88158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.85858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.83558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.81258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.78858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.76558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.74258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.71958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.69658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.67258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.64958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.62658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.60358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.58058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.55658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.53358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.51058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.48758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.46458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.44058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.41758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.39458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.37158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.34858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.32458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.30158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.27858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.25558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.23258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.20858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.18558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.16258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.13958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.11658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.09258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.06958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.04658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.02358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -56.00058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.97658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.95358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.93058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.90758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -55.88458     0.00000     0.00000     0.00000     0.00001     0.00000     0.00000     0.00000     0.00000
   -55.86058     0.00000     0.00000     0.00000     0.00002     0.00000     0.00000     0.00000     0.00000
   -55.83758     0.00000     0.00000     0.00000     0.00004     0.00000     0.00000     0.00000     0.00000
   -55.81458     0.00000     0.00000     0.00000     0.00008     0.00000     0.00000     0.00000     0.00000
   -55.79158     0.00000     0.00000     0.00000     0.00018     0.00000     0.00000     0.00000     0.00000
   -55.76858     0.00000     0.00000     0.00000     0.00039     0.00000     0.00000     0.00000     0.00000
   -55.74458     0.00000     0.00000     0.00000     0.00080     0.00000     0.00000     0.00000     0.00000
   -55.72158     0.00000     0.00000     0.00000     0.00162     0.00000     0.00000     0.00000     0.00000
   -55.69858     0.00000     0.00000     0.00000     0.00318     0.00000     0.00000     0.00000     0.00000
   -55.67558     0.00000     0.00000     0.00000     0.00607     0.00000     0.00000     0.00000     0.00000
   -55.65258     0.00000     0.00000     0.00000     0.01129     0.00000     0.00000     0.00000     0.00000
   -55.62858     0.00000     0.00000     0.00000     0.02044     0.00000     0.00000     0.00000     0.00000
   -55.60558     0.00001     0.00000     0.00000     0.03606     0.00000     0.00000     0.00001     0.00001
   -55.58258     0.00001     0.00000     0.00001     0.06191     0.00000     0.00000     0.00001     0.00001
   -55.55958     0.00002     0.00001     0.00001     0.10349     0.00000     0.00000     0.00002     0.00002
   -55.53658     0.00003     0.00001     0.00001     0.16843     0.00000     0.00000     0.00003     0.00003
   -55.51258     0.00004     0.00002     0.00002     0.26680     0.00000     0.00000     0.00005     0.00004
   -55.48958     0.00007     0.00003     0.00003     0.41170     0.00000     0.00000     0.00007     0.00006
   -55.46658     0.00010     0.00004     0.00005     0.61840     0.00001     0.00000     0.00011     0.00010
   -55.44358     0.00015     0.00006     0.00008     0.90430     0.00001     0.00000     0.00015     0.00014
   -55.42058     0.00021     0.00009     0.00011     1.28740     0.00002     0.00001     0.00022     0.00020
   -55.39658     0.00029     0.00012     0.00015     1.78460     0.00002     0.00001     0.00030     0.00028
   -55.37358     0.00039     0.00016     0.00020     2.40800     0.00003     0.00001     0.00040     0.00038
   -55.35058     0.00052     0.00021     0.00027     3.16400     0.00004     0.00002     0.00052     0.00049
   -55.32758     0.00066     0.00027     0.00034     4.04800     0.00005     0.00002     0.00066     0.00063
   -55.30458     0.00082     0.00034     0.00043     5.04200     0.00006     0.00003     0.00081     0.00079
   -55.28058     0.00099     0.00041     0.00052     6.11400     0.00007     0.00003     0.00098     0.00096
   -55.25758     0.00116     0.00048     0.00061     7.21800     0.00008     0.00004     0.00114     0.00114
   -55.23458     0.00133     0.00055     0.00070     8.29700     0.00010     0.00004     0.00130     0.00131
   -55.21158     0.00148     0.00062     0.00079     9.28500     0.00011     0.00005     0.00144     0.00147
   -55.18858     0.00161     0.00067     0.00086    10.11700     0.00012     0.00005     0.00156     0.00161
   -55.16458     0.00170     0.00071     0.00091    10.73300     0.00012     0.00006     0.00164     0.00171
   -55.14158     0.00175     0.00073     0.00094    11.08500     0.00013     0.00006     0.00167     0.00177
   -55.11858     0.00175     0.00074     0.00095    11.14600     0.00013     0.00006     0.00167     0.00178
   -55.09558     0.00171     0.00072     0.00093    10.91200     0.00013     0.00006     0.00161     0.00175
   -55.07258     0.00162     0.00069     0.00089    10.40200     0.00012     0.00006     0.00152     0.00167
   -55.04858     0.00150     0.00064     0.00083     9.65300     0.00011     0.00005     0.00140     0.00156
   -55.02558     0.00135     0.00057     0.00075     8.72100     0.00010     0.00005     0.00125     0.00141
   -55.00258     0.00118     0.00050     0.00066     7.67300     0.00009     0.00004     0.00109     0.00124
   -54.97958     0.00101     0.00043     0.00056     6.57100     0.00007     0.00004     0.00092     0.00107
   -54.95658     0.00084     0.00036     0.00047     5.47900     0.00006     0.00003     0.00076     0.00089
   -54.93258     0.00068     0.00029     0.00038     4.44900     0.00005     0.00002     0.00061     0.00072
   -54.90958     0.00053     0.00023     0.00030     3.51600     0.00004     0.00002     0.00048     0.00057
