     #Energy         O_s         O_p        Mo_s        Mo_p        Mo_d
   -54.37717     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.35417     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.33117     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.30817     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.28417     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.26117     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.23817     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.21517     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.19217     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.16817     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.14517     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.12217     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.09917     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.07617     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.05317     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.02917     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.00617     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.98317     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.96017     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.93717     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.91317     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.89017     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.86717     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.84417     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.82117     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.79817     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.77417     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.75117     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.72817     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.70517     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.68217     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.65817     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.63517     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.61217     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.58917     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.56617     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.54317     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.51917     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.49617     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.47317     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.45017     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.42717     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.40317     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.38017     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.35717     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.33417     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.31117     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.28817     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.26417     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.24117     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.21817     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.19517     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.17217     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.14817     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.12517     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.10217     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.07917     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.05617     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.03317     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.00917     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.98617     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.96317     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.94017     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.91717     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.89317     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.87017     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.84717     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.82417     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.80117     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.77817     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.75417     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.73117     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.70817     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.68517     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.66217     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.63817     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.61517     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.59217     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.56917     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.54617     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.52317     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.49917     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.47617     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.45317     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.43017     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.40717     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.38317     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.36017     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.33717     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.31417     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.29117     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.26817     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.24417     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.22117     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.19817     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.17517     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.15217     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.12817     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.10517     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.08217     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.05917     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.03617     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.01317     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.98917     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.96617     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.94317     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.92017     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.89717     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.87317     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.85017     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.82717     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.80417     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.78117     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.75817     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.73417     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.71117     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.68817     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.66517     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.64217     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.61817     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.59517     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.57217     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.54917     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.52617     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.50317     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.47917     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.45617     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.43317     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.41017     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.38717     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.36317     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.34017     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.31717     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.29417     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.27117     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.24817     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.22417     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.20117     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.17817     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.15517     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.13217     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.10817     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.08517     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.06217     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.03917     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.01617     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.99317     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.96917     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.94617     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.92317     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.90017     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.87717     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.85317     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.83017     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.80717     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.78417     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.76117     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.73817     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.71417     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.69117     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.66817     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.64517     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.62217     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.59817     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.57517     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.55217     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.52917     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.50617     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.48317     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.45917     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.43617     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.41317     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.39017     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.36717     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.34317     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.32017     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.29717     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.27417     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.25117     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.22817     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.20417     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.18117     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.15817     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.13517     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.11217     0.00000     0.00000     0.00000     0.00000     0.00000
