     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p
   -12.42270     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.39970     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.37570     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.35270     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.32970     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.30670     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.28370     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.25970     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.23670     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.21370     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.19070     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.16770     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.14470     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.12070     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.09770     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.07470     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.05170     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.02870     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.00470     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.98170     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.95870     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.93570     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.91270     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.88970     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.86570     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.84270     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.81970     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.79670     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.77370     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.74970     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.72670     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.70370     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.68070     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.65770     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.63370     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.61070     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.58770     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.56470     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.54170     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.51870     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.49470     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.47170     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.44870     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.42570     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.40270     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.37870     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.35570     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.33270     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.30970     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.28670     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.26370     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.23970     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.21670     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.19370     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.17070     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.14770     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.12370     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.10070     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.07770     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.05470     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.03170     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.00770     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.98470     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.96170     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.93870     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.91570     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.89270     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.86870     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.84570     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.82270     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.79970     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.77670     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.75270     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.72970     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70670     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.68370     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.66070     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63670     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.61370     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.59070     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.56770     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54470     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.52170     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49770     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47470     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.45170     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42870     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40570     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.38170     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35870     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33570     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.31270     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28970     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.26670     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.24270     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.21970     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.19670     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.17370     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.15070     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.12670     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.10370     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.08070     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.05770     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.03470     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.01070     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.98770     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.96470     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.94170     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.91870     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.89570     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.87170     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.84870     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.82570     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.80270     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.77970     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.75570     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.73270     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.70970     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.68670     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.66370     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.64070     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.61670     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.59370     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.57070     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.54770     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.52470     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.50070     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.47770     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.45470     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.43170     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.40870     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.38470     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.36170     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.33870     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.31570     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.29270     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.26970     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.24570     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.22270     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.19970     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.17670     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.15370     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.12970     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.10670     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.08370     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.06070     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.03770     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.01470     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.99070     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.96770     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.94470     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.92170     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.89870     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.87470     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.85170     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.82870     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.80570     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.78270     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.75870     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.73570     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.71270     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.68970     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.66670     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.64370     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.61970     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.59670     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.57370     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.55070     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.52770     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.50370     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.48070     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.45770     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.43470     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.41170     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.38770     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.36470     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.34170     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.31870     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.29570     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.27270     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.24870     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.22570     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.20270     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.17970     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.15670     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.13270     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.10970     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.08670     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.06370     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.04070     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.01770     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.99370     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.97070     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.94770     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.92470     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.90170     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.87770     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.85470     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.83170     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.80870     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.78570     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.76170     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.73870     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.71570     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.69270     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.66970     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.64670     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.62270     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.59970     0.00001     0.00000     0.00000     0.00000     0.00000
    -7.57670     0.00002     0.00000     0.00000     0.00000     0.00000
    -7.55370     0.00004     0.00000     0.00000     0.00000     0.00000
    -7.53070     0.00008     0.00000     0.00000     0.00000     0.00000
    -7.50670     0.00015     0.00000     0.00000     0.00000     0.00000
    -7.48370     0.00029     0.00000     0.00000     0.00000     0.00000
    -7.46070     0.00053     0.00001     0.00000     0.00000     0.00000
    -7.43770     0.00095     0.00001     0.00000     0.00000     0.00000
    -7.41470     0.00167     0.00002     0.00000     0.00000     0.00000
    -7.39170     0.00284     0.00004     0.00001     0.00000     0.00000
    -7.36770     0.00473     0.00006     0.00001     0.00000     0.00000
    -7.34470     0.00767     0.00010     0.00002     0.00000     0.00001
    -7.32170     0.01212     0.00016     0.00003     0.00000     0.00001
    -7.29870     0.01869     0.00025     0.00005     0.00001     0.00002
    -7.27570     0.02813     0.00038     0.00007     0.00001     0.00003
    -7.25170     0.04132     0.00057     0.00011     0.00002     0.00005
    -7.22870     0.05927     0.00083     0.00016     0.00002     0.00007
    -7.20570     0.08306     0.00118     0.00023     0.00003     0.00009
    -7.18270     0.11379     0.00165     0.00032     0.00004     0.00013
    -7.15970     0.15247     0.00226     0.00043     0.00006     0.00018
    -7.13570     0.19994     0.00302     0.00058     0.00008     0.00024
    -7.11270     0.25681     0.00398     0.00076     0.00010     0.00032
    -7.08970     0.32332     0.00515     0.00099     0.00012     0.00041
    -7.06670     0.39932     0.00654     0.00125     0.00015     0.00053
    -7.04370     0.48423     0.00819     0.00156     0.00018     0.00066
    -7.02070     0.57710     0.01010     0.00192     0.00022     0.00082
    -6.99670     0.67665     0.01227     0.00233     0.00026     0.00100
    -6.97370     0.78123     0.01472     0.00279     0.00029     0.00120
    -6.95070     0.88932     0.01745     0.00330     0.00033     0.00143
    -6.92770     0.99920     0.02046     0.00386     0.00038     0.00169
    -6.90470     1.10952     0.02375     0.00449     0.00042     0.00198
    -6.88070     1.21914     0.02733     0.00518     0.00046     0.00229
    -6.85770     1.32737     0.03121     0.00595     0.00050     0.00265
    -6.83470     1.43391     0.03541     0.00683     0.00053     0.00305
    -6.81170     1.53908     0.03993     0.00781     0.00057     0.00351
    -6.78870     1.64326     0.04481     0.00895     0.00061     0.00403
    -6.76570     1.74716     0.05006     0.01024     0.00065     0.00464
    -6.74170     1.85138     0.05566     0.01173     0.00069     0.00533
    -6.71870     1.95591     0.06158     0.01343     0.00073     0.00613
    -6.69570     2.06038     0.06777     0.01534     0.00077     0.00704
    -6.67270     2.16337     0.07413     0.01747     0.00082     0.00809
    -6.64970     2.26276     0.08051     0.01981     0.00087     0.00929
    -6.62570     2.35570     0.08677     0.02236     0.00092     0.01065
    -6.60270     2.43878     0.09272     0.02510     0.00097     0.01221
    -6.57970     2.50869     0.09821     0.02806     0.00102     0.01405
    -6.55670     2.56277     0.10310     0.03129     0.00108     0.01626
    -6.53370     2.59923     0.10731     0.03489     0.00114     0.01902
    -6.50970     2.61794     0.11085     0.03904     0.00120     0.02261
    -6.48670     2.62062     0.11381     0.04402     0.00128     0.02743
    -6.46370     2.61072     0.11640     0.05023     0.00136     0.03407
    -6.44070     2.59356     0.11890     0.05824     0.00146     0.04338
    -6.41770     2.57549     0.12167     0.06878     0.00158     0.05654
    -6.39470     2.56362     0.12511     0.08281     0.00172     0.07510
    -6.37070     2.56475     0.12964     0.10152     0.00189     0.10110
    -6.34770     2.58493     0.13563     0.12635     0.00208     0.13712
    -6.32470     2.62846     0.14340     0.15902     0.00230     0.18631
    -6.30170     2.69757     0.15318     0.20150     0.00256     0.25233
    -6.27870     2.79224     0.16508     0.25584     0.00284     0.33931
    -6.25470     2.91037     0.17912     0.32427     0.00317     0.45129
    -6.23170     3.04802     0.19520     0.40880     0.00353     0.59240
    -6.20870     3.20015     0.21316     0.51117     0.00394     0.76607
    -6.18570     3.36127     0.23281     0.63249     0.00440     0.97423
    -6.16270     3.52664     0.25396     0.77291     0.00494     1.21744
    -6.13970     3.69211     0.27642     0.93164     0.00556     1.49363
    -6.11570     3.85536     0.29999     1.10647     0.00631     1.79837
    -6.09270     4.01527     0.32455     1.29401     0.00721     2.12492
    -6.06970     4.17200     0.34996     1.48959     0.00832     2.46410
    -6.04670     4.32667     0.37607     1.68799     0.00967     2.80400
    -6.02370     4.48041     0.40270     1.88291     0.01134     3.13350
    -5.99970     4.63386     0.42964     2.06887     0.01340     3.44100
    -5.97670     4.78744     0.45662     2.24057     0.01592     3.71420
    -5.95370     4.93986     0.48327     2.39364     0.01899     3.94730
    -5.93070     5.08884     0.50926     2.52575     0.02268     4.13340
    -5.90770     5.23108     0.53411     2.63514     0.02705     4.26900
    -5.88370     5.36273     0.55744     2.72221     0.03215     4.35370
    -5.86070     5.47959     0.57889     2.78736     0.03798     4.39280
    -5.83770     5.57798     0.59809     2.83318     0.04448     4.38780
    -5.81470     5.65509     0.61480     2.86207     0.05154     4.34360
    -5.79170     5.70927     0.62884     2.87541     0.05896     4.26800
    -5.76870     5.74039     0.64013     2.87561     0.06646     4.16340
    -5.74470     5.74923     0.64874     2.86293     0.07370     4.03520
    -5.72170     5.73816     0.65467     2.83797     0.08029     3.88470
    -5.69870     5.70974     0.65811     2.80012     0.08583     3.71590
    -5.67570     5.66719     0.65916     2.74892     0.08995     3.52720
    -5.65270     5.61269     0.65790     2.68348     0.09234     3.32270
    -5.62870     5.54812     0.65438     2.60436     0.09279     3.10140
    -5.60570     5.47411     0.64867     2.51210     0.09123     2.86610
    -5.58270     5.39067     0.64074     2.41007     0.08774     2.61970
    -5.55970     5.29794     0.63081     2.30236     0.08252     2.36480
    -5.53670     5.19642     0.61914     2.19592     0.07589     2.10730
    -5.51270     5.08835     0.60627     2.09944     0.06824     1.85199
    -5.48970     4.97832     0.59310     2.02430     0.06001     1.60472
    -5.46670     4.87388     0.58084     1.98341     0.05161     1.37045
    -5.44370     4.78555     0.57112     1.99213     0.04344     1.15427
    -5.42070     4.72651     0.56574     2.06742     0.03579     0.95897
    -5.39770     4.71177     0.56674     2.22761     0.02889     0.78698
    -5.37370     4.75674     0.57607     2.49216     0.02286     0.63931
    -5.35070     4.87598     0.59557     2.88098     0.01777     0.51601
    -5.32770     5.08152     0.62666     3.41376     0.01358     0.41561
    -5.30470     5.38180     0.67024     4.10930     0.01024     0.33633
    -5.28170     5.78010     0.72661     4.98384     0.00766     0.27566
    -5.25770     6.27476     0.79535     6.05077     0.00570     0.23097
    -5.23470     6.85884     0.87543     7.31891     0.00427     0.19926
    -5.21170     7.51990     0.96521     8.79159     0.00326     0.17811
    -5.18870     8.24317     1.06253    10.46622     0.00257     0.16512
    -5.16570     9.00861     1.16496    12.33231     0.00212     0.15805
    -5.14270     9.79648     1.26978    14.37313     0.00185     0.15518
    -5.11870    10.58450     1.37431    16.56428     0.00169     0.15507
    -5.09570    11.35211     1.47584    18.87476     0.00163     0.15657
    -5.07270    12.07918     1.57195    21.26688     0.00162     0.15886
    -5.04970    12.74888     1.66045    23.69804     0.00164     0.16135
    -5.02670    13.34440     1.73949    26.12071     0.00168     0.16367
    -5.00270    13.85558     1.80772    28.48733     0.00173     0.16558
    -4.97970    14.27144     1.86434    30.74896     0.00178     0.16697
    -4.95670    14.58913     1.90905    32.85729     0.00182     0.16782
    -4.93370    14.80565     1.94230    34.77389     0.00186     0.16811
    -4.91070    14.92478     1.96511    36.46858     0.00188     0.16786
    -4.88670    14.95340     1.97923    37.92225     0.00190     0.16715
    -4.86370    14.90355     1.98705    39.13434     0.00191     0.16599
    -4.84070    14.79105     1.99160    40.12256     0.00191     0.16443
    -4.81770    14.63285     1.99636    40.92099     0.00190     0.16253
    -4.79470    14.45468     2.00528    41.58538     0.00189     0.16037
    -4.77170    14.28022     2.02245    42.18249     0.00188     0.15805
    -4.74770    14.13567     2.05201    42.79065     0.00188     0.15569
    -4.72470    14.04722     2.09784    43.48803     0.00187     0.15344
    -4.70170    14.03678     2.16326    44.34926     0.00188     0.15149
    -4.67870    14.12426     2.25080    45.43442     0.00190     0.15001
    -4.65570    14.32179     2.36188    46.78254     0.00192     0.14915
    -4.63170    14.63228     2.49666    48.41058     0.00196     0.14906
    -4.60870    15.05132     2.65377    50.30316     0.00201     0.14985
    -4.58570    15.56525     2.83034    52.42656     0.00207     0.15155
    -4.56270    16.15055     3.02240    54.71740     0.00213     0.15415
    -4.53970    16.77479     3.22417    57.10361     0.00219     0.15760
    -4.51670    17.40580     3.42951    59.50684     0.00225     0.16175
    -4.49270    18.00461     3.63187    61.84880     0.00231     0.16644
    -4.46970    18.53633     3.82440    64.06522     0.00235     0.17147
    -4.44670    18.96783     4.00099    66.10728     0.00238     0.17660
    -4.42370    19.27478     4.15672    67.94370     0.00239     0.18164
    -4.40070    19.43878     4.28727    69.56038     0.00239     0.18632
    -4.37670    19.45083     4.39046    70.96125     0.00238     0.19046
    -4.35370    19.31437     4.46524    72.15684     0.00235     0.19386
    -4.33070    19.03613     4.51189    73.16460     0.00230     0.19634
    -4.30770    18.63232     4.53258    74.00278     0.00225     0.19779
    -4.28470    18.12538     4.52992    74.68483     0.00219     0.19810
    -4.26070    17.54101     4.50799    75.22672     0.00212     0.19723
    -4.23770    16.90464     4.47140    75.63619     0.00205     0.19519
    -4.21470    16.24581     4.42511    75.92885     0.00198     0.19206
    -4.19170    15.58762     4.37466    76.11952     0.00192     0.18801
    -4.16870    14.95808     4.32547    76.22523     0.00185     0.18326
    -4.14570    14.37831     4.28247    76.27572     0.00180     0.17811
    -4.12170    13.86647     4.25063    76.30092     0.00175     0.17293
    -4.09870    13.43761     4.23360    76.33209     0.00171     0.16809
    -4.07570    13.10209     4.23453    76.40851     0.00168     0.16397
    -4.05270    12.86768     4.25528    76.55755     0.00166     0.16096
    -4.02970    12.73454     4.29630    76.81173     0.00165     0.15937
    -4.00570    12.70123     4.35688    77.18497     0.00164     0.15945
    -3.98270    12.75994     4.43478    77.69600     0.00165     0.16135
    -3.95970    12.89927     4.52731    78.34327     0.00166     0.16514
    -3.93670    13.10147     4.62981    79.12153     0.00168     0.17076
    -3.91370    13.34723     4.73780    80.00536     0.00170     0.17805
    -3.89070    13.61239     4.84586    80.96517     0.00173     0.18674
    -3.86670    13.87183     4.94868    81.95719     0.00175     0.19650
    -3.84370    14.09730     5.04147    82.92920     0.00176     0.20694
    -3.82070    14.26590     5.11989    83.82325     0.00178     0.21764
    -3.79770    14.35403     5.18162    84.58018     0.00178     0.22818
    -3.77470    14.34587     5.22475    85.15250     0.00178     0.23821
    -3.75070    14.23038     5.24973    85.49496     0.00177     0.24739
    -3.72770    14.00345     5.25760    85.58193     0.00176     0.25552
    -3.70470    13.66784     5.25115    85.41258     0.00174     0.26251
    -3.68170    13.23372     5.23301    84.99614     0.00173     0.26840
    -3.65870    12.71389     5.20655    84.36213     0.00171     0.27322
    -3.63470    12.12723     5.17415    83.55595     0.00170     0.27738
    -3.61170    11.49048     5.13760    82.63435     0.00169     0.28097
    -3.58870    10.82359     5.09761    81.65165     0.00169     0.28448
    -3.56570    10.14193     5.05402    80.67608     0.00169     0.28799
    -3.54270     9.46104     5.00589    79.77138     0.00169     0.29175
    -3.51970     8.79017     4.95231    79.00038     0.00168     0.29596
    -3.49570     8.13951     4.89258    78.42558     0.00168     0.30041
    -3.47270     7.51377     4.82715    78.11633     0.00166     0.30513
    -3.44970     6.91753     4.75719    78.13350     0.00164     0.30954
    -3.42670     6.35306     4.68512    78.54168     0.00162     0.31322
    -3.40370     5.82347     4.61472    79.39290     0.00159     0.31603
    -3.37970     5.33020     4.55030    80.73113     0.00156     0.31722
    -3.35670     4.87435     4.49623    82.58113     0.00154     0.31655
    -3.33370     4.45723     4.45701    84.94366     0.00152     0.31367
    -3.31070     4.07957     4.43580    87.79154     0.00151     0.30871
    -3.28770     3.74146     4.43478    91.07113     0.00152     0.30159
    -3.26370     3.44232     4.45471    94.70088     0.00154     0.29263
    -3.24070     3.18062     4.49477    98.57946     0.00158     0.28223
    -3.21770     2.95410     4.55238   102.58526     0.00164     0.27096
    -3.19470     2.75957     4.62418   106.59298     0.00171     0.25939
    -3.17170     2.59345     4.70553   110.47911     0.00179     0.24795
    -3.14870     2.45166     4.79138   114.13148     0.00189     0.23719
    -3.12470     2.33019     4.87694   117.45556     0.00198     0.22739
    -3.10170     2.22523     4.95735   120.38205     0.00209     0.21868
    -3.07870     2.13349     5.02950   122.87492     0.00219     0.21118
    -3.05570     2.05240     5.09109   124.93194     0.00229     0.20487
    -3.03270     1.98032     5.14126   126.57660     0.00240     0.19962
    -3.00870     1.91620     5.18133   127.86132     0.00250     0.19525
    -2.98570     1.86000     5.21315   128.86274     0.00261     0.19160
    -2.96270     1.81202     5.23992   129.66072     0.00271     0.18848
    -2.93970     1.77311     5.26540   130.33421     0.00281     0.18573
    -2.91670     1.74395     5.29332   130.95481     0.00292     0.18327
    -2.89370     1.72528     5.32681   131.57132     0.00302     0.18104
    -2.86970     1.71717     5.36783   132.21228     0.00313     0.17903
    -2.84670     1.71943     5.41748   132.87496     0.00323     0.17724
    -2.82370     1.73124     5.47482   133.53060     0.00334     0.17575
    -2.80070     1.75147     5.53787   134.13213     0.00344     0.17456
    -2.77770     1.77823     5.60298   134.61971     0.00355     0.17374
    -2.75370     1.80970     5.66589   134.92207     0.00365     0.17328
    -2.73070     1.84380     5.72186   134.96879     0.00376     0.17318
    -2.70770     1.87861     5.76602   134.70453     0.00386     0.17341
    -2.68470     1.91234     5.79406   134.07881     0.00396     0.17390
    -2.66170     1.94351     5.80252   133.06229     0.00405     0.17458
    -2.63770     1.97106     5.78898   131.64341     0.00413     0.17537
    -2.61470     1.99430     5.75329   129.83092     0.00420     0.17619
    -2.59170     2.01291     5.69569   127.64965     0.00425     0.17698
    -2.56870     2.02689     5.61846   125.13918     0.00427     0.17772
    -2.54570     2.03650     5.52505   122.36068     0.00427     0.17841
    -2.52270     2.04231     5.41950   119.37228     0.00424     0.17904
    -2.49870     2.04501     5.30673   116.25127     0.00418     0.17964
    -2.47570     2.04584     5.19172   113.07402     0.00409     0.18027
    -2.45270     2.04585     5.07960   109.91420     0.00398     0.18092
    -2.42970     2.04647     4.97495   106.85501     0.00384     0.18161
    -2.40670     2.04941     4.88234   103.95925     0.00368     0.18232
    -2.38270     2.05641     4.80502   101.29062     0.00352     0.18302
    -2.35970     2.06907     4.74615    98.89619     0.00334     0.18365
    -2.33670     2.08854     4.70777    96.81029     0.00317     0.18413
